id,dzien_rozliczenia,product1,product2,product3,product4
19,2023-08-10,210.0,63,21.0,8.0
17,2023-08-09,110.0,53,4.0,4.0
29,2023-08-09,175.0,63,4.0,0.0
35,2023-08-09,173.0,64,30.0,2.0
24,2023-08-09,160.0,58,2.0,0.0
13,2023-08-08,103.5,42,26.0,5.0
16,2023-08-08,77.0,31,4.0,3.0
14,2023-08-08,160.0,43,18.0,2.0
15,2023-08-08,100.0,19,15.0,17.0
11,2023-08-07,99.0,37,19.0,1.0
10,2023-08-07,95.0,40,17.0,1.0
40,2023-08-07,135.0,30,9.0,2.0
12,2023-08-07,60.0,44,11.0,0.0
26,2023-08-05,130.0,84,11.0,0.0
27,2023-08-05,85.0,47,4.0,1.0
17,2023-08-05,288.0,116,15.0,6.0
25,2023-08-05,185.0,39,16.0,12.0
32,2023-08-04,135.0,35,25.0,0.0
39,2023-08-04,71.0,32,12.0,0.0
23,2023-08-04,160.0,34,5.0,18.0
14,2023-08-04,150.0,46,11.0,5.0
19,2023-08-03,205.0,60,7.0,12.0
21,2023-08-03,98.0,38,10.0,0.0
22,2023-08-03,130.0,58,12.0,0.0
31,2023-08-03,90.0,40,9.0,9.0
20,2023-08-03,237.5,123,54.0,9.0
24,2023-08-02,170.0,59,7.0,0.0
35,2023-08-02,143.0,29,17.0,0.0
17,2023-08-02,122.0,63,7.0,9.0
29,2023-08-02,215.0,68,10.0,0.0
18,2023-08-02,85.0,34,7.0,0.0
16,2023-08-01,90.0,46,5.0,1.0
39,2023-08-01,28.0,5,6.0,1.0
13,2023-08-01,100.0,30,18.0,0.0
15,2023-08-01,90.0,6,4.0,12.0
14,2023-08-01,145.0,39,18.0,10.0
12,2023-07-31,53.0,32,5.0,0.0
11,2023-07-31,100.0,22,16.0,0.0
40,2023-07-31,125.0,32,30.0,2.0
10,2023-07-31,105.0,55,36.0,1.0
28,2023-07-30,110.0,48,6.0,1.0
26,2023-07-29,117.0,74,6.0,0.0
27,2023-07-29,84.0,45,11.0,1.0
25,2023-07-29,180.0,39,6.0,1.0
34,2023-07-29,135.0,31,2.0,0.0
17,2023-07-29,307.5,117,25.0,4.0
14,2023-07-28,75.0,19,2.0,1.0
39,2023-07-28,20.0,7,0.0,0.0
32,2023-07-28,120.0,42,14.0,0.0
38,2023-07-28,73.0,22,2.0,2.0
23,2023-07-28,160.0,37,14.0,2.0
19,2023-07-27,210.0,72,11.0,0.0
21,2023-07-27,99.0,47,7.0,0.0
20,2023-07-27,215.0,107,25.0,4.0
31,2023-07-27,112.0,49,10.0,6.0
22,2023-07-27,150.0,58,13.0,2.0
29,2023-07-26,182.0,61,15.0,2.0
18,2023-07-26,76.0,23,2.0,1.0
35,2023-07-26,155.0,36,16.0,2.0
17,2023-07-26,130.0,51,10.0,5.0
24,2023-07-26,153.0,52,6.0,0.0
14,2023-07-25,193.0,45,21.0,2.0
15,2023-07-25,119.0,14,10.0,6.0
13,2023-07-25,95.0,35,12.0,0.0
16,2023-07-25,94.0,39,16.0,0.0
39,2023-07-25,44.0,4,6.0,1.0
11,2023-07-24,105.0,27,14.0,0.0
40,2023-07-24,135.0,35,27.0,2.0
12,2023-07-24,54.0,28,12.0,0.0
10,2023-07-24,70.0,31,26.0,0.0
28,2023-07-23,105.0,55,8.0,0.0
17,2023-07-22,299.0,111,10.0,0.0
34,2023-07-22,149.0,25,5.0,0.0
26,2023-07-22,118.0,60,12.0,0.0
25,2023-07-22,219.0,56,12.0,1.0
27,2023-07-22,106.0,47,14.0,2.0
39,2023-07-21,40.0,8,4.0,0.0
32,2023-07-21,155.0,47,43.0,4.0
14,2023-07-21,140.0,31,15.0,3.0
38,2023-07-21,81.0,38,16.0,0.0
23,2023-07-21,155.0,26,9.0,6.0
19,2023-07-20,210.0,65,22.0,0.0
20,2023-07-20,245.0,107,42.0,4.0
22,2023-07-20,134.0,49,11.0,7.0
31,2023-07-20,95.0,45,12.0,7.0
21,2023-07-20,105.0,48,7.0,0.0
29,2023-07-19,212.5,75,14.0,4.0
17,2023-07-19,121.0,30,14.0,2.0
35,2023-07-19,150.0,38,15.0,1.0
24,2023-07-19,148.0,49,13.0,0.0
18,2023-07-19,93.0,37,4.0,0.0
16,2023-07-18,86.0,36,5.0,1.0
14,2023-07-18,177.0,40,6.0,2.0
15,2023-07-18,119.0,24,2.0,3.0
13,2023-07-18,79.0,35,7.0,0.0
11,2023-07-17,120.0,52,20.0,0.0
40,2023-07-17,150.0,45,27.0,4.0
12,2023-07-17,63.0,33,22.0,0.0
10,2023-07-17,90.0,37,12.0,0.0
28,2023-07-16,109.5,43,9.0,9.0
26,2023-07-15,138.0,80,16.0,0.0
34,2023-07-15,140.0,26,10.0,1.0
25,2023-07-15,179.0,71,31.0,22.0
27,2023-07-15,93.0,44,23.0,5.0
17,2023-07-15,330.0,118,13.0,0.0
14,2023-07-14,127.0,25,11.0,3.0
23,2023-07-14,165.0,45,27.0,11.0
32,2023-07-14,153.0,55,72.0,4.0
39,2023-07-14,41.0,4,6.0,2.0
38,2023-07-14,89.5,35,7.0,0.0
22,2023-07-13,140.0,49,7.0,1.0
21,2023-07-13,95.0,26,9.0,1.0
31,2023-07-13,100.0,37,11.0,3.0
19,2023-07-13,200.0,52,15.0,1.0
20,2023-07-13,189.0,98,22.0,12.0
29,2023-07-12,91.5,29,10.0,0.0
17,2023-07-12,95.0,31,8.0,1.0
18,2023-07-12,97.0,53,18.0,0.0
35,2023-07-12,114.0,23,33.0,0.0
24,2023-07-12,170.0,57,31.0,0.0
14,2023-07-11,185.0,55,12.0,0.0
16,2023-07-11,90.0,46,9.0,1.0
15,2023-07-11,150.0,15,5.0,14.0
13,2023-07-11,82.0,28,27.0,2.0
39,2023-07-11,48.0,16,9.0,3.0
40,2023-07-10,140.0,50,24.0,3.0
11,2023-07-10,109.0,48,23.0,1.0
12,2023-07-10,68.5,35,15.0,1.0
10,2023-07-10,90.0,46,8.0,4.0
28,2023-07-09,100.0,58,0.0,0.0
26,2023-07-08,120.0,70,20.0,3.0
34,2023-07-08,180.0,39,13.0,0.0
17,2023-07-08,248.5,82,18.0,2.0
25,2023-07-08,195.0,44,27.0,6.0
27,2023-07-08,90.0,49,28.0,5.0
14,2023-07-07,119.0,38,11.0,2.0
